22:38:18.07,->,ID,,DLC,,,DATA,,,,
22:40:02.82,->,540,8,6,0,0,0,0,0,0,0
22:40:02.85,->,550,8,10,0,0,0,0,0,0,90
22:40:02.85,->,450,8,0,0,0,0,0,0,B,0
22:40:02.89,->,540,8,2,0,0,2,11,0,1,CD
22:40:02.92,->,540,8,6,0,0,0,0,0,0,0
22:40:02.95,->,550,8,10,0,0,0,0,0,0,D0
22:40:02.99,->,450,8,0,0,0,0,0,0,B,0
22:40:02.99,->,541,8,2,0,0,0,0,0,FF,FF
22:40:03.02,->,540,8,6,0,0,0,0,0,0,0
22:40:03.05,->,550,8,10,0,0,0,0,0,0,50
22:40:03.09,->,450,8,0,0,0,0,0,0,B,0
22:40:03.12,->,541,8,2,0,0,0,0,0,FF,FF
22:40:03.12,->,550,8,10,0,0,0,0,0,0,90
22:40:03.15,->,450,8,0,0,0,0,0,0,B,0
22:40:03.18,->,550,8,10,0,0,0,0,0,0,B0
22:40:03.22,->,540,8,6,0,0,0,0,0,0,0
22:40:03.22,->,550,8,10,0,0,0,0,0,0,D0
22:40:03.25,->,450,8,0,0,0,0,0,0,B,0
22:40:03.28,->,540,8,2,0,0,2,11,0,1,CD
22:40:03.32,->,540,8,6,0,0,0,0,0,0,0
22:40:03.35,->,550,8,10,0,0,0,0,0,0,50
22:40:03.35,->,450,8,0,0,0,0,0,0,B,0
22:40:03.38,->,540,8,2,0,0,2,11,0,1,CD
22:40:03.42,->,540,8,6,0,0,0,0,0,0,0
22:40:03.45,->,550,8,10,0,0,0,0,0,0,90
22:40:03.45,->,450,8,0,0,0,0,0,0,B,0
22:40:03.49,->,540,8,2,0,0,2,11,0,1,CD
22:40:03.52,->,540,8,6,0,0,0,0,0,0,0
22:40:03.56,->,550,8,10,0,0,0,0,0,0,D0
22:40:03.59,->,450,8,0,0,0,0,0,0,B,0
22:40:03.59,->,541,8,2,0,0,0,0,0,FF,FF
22:40:03.62,->,540,8,6,0,0,0,0,0,0,0
22:40:03.65,->,550,8,10,0,0,0,0,0,0,50
22:40:03.69,->,450,8,0,0,0,0,0,0,B,0
22:40:03.69,->,541,8,2,0,0,0,0,0,FF,FF
22:40:03.72,->,550,8,10,0,0,0,0,0,0,90
22:40:03.75,->,450,8,0,0,0,0,0,0,B,0
22:40:03.79,->,550,8,10,0,0,0,0,0,0,B0
22:40:03.82,->,540,8,6,0,0,0,0,0,0,0
22:40:03.82,->,550,8,10,0,0,0,0,0,0,D0
22:40:03.85,->,450,8,0,0,0,0,0,0,B,0
22:40:03.88,->,550,8,10,0,0,0,0,0,0,30
22:40:03.92,->,540,8,6,0,0,0,0,0,0,0
22:40:03.95,->,550,8,10,0,0,0,0,0,0,50
22:40:03.95,->,450,8,0,0,0,0,0,0,B,0
22:40:03.98,->,540,8,2,0,0,2,11,0,1,CD
22:40:04.02,->,540,8,6,0,0,0,0,0,0,0
22:40:04.05,->,550,8,10,0,0,0,0,0,0,90
22:40:04.08,->,450,8,0,0,0,0,0,0,B,0
22:40:04.08,->,540,8,2,0,0,2,11,0,1,CD
22:40:04.12,->,540,8,6,0,0,0,0,0,0,0
22:40:04.15,->,550,8,10,0,0,0,0,0,0,D0
22:40:04.18,->,450,8,0,0,0,0,0,0,B,0
22:40:04.18,->,541,8,2,0,0,0,0,0,FF,FF
22:40:04.22,->,540,8,6,0,0,0,0,0,0,0
22:40:04.25,->,550,8,10,0,0,0,0,0,0,50
22:40:04.28,->,450,8,0,0,0,0,0,0,B,0
22:40:04.28,->,541,8,2,0,0,0,0,0,FF,FF
22:40:04.32,->,450,8,0,0,0,0,0,0,B,0
22:40:04.35,->,550,8,10,0,0,0,0,0,0,90
22:40:04.38,->,550,8,10,0,0,0,0,0,0,B0
22:40:04.42,->,541,8,2,0,0,0,0,0,FF,FF
22:40:04.45,->,550,8,10,0,0,0,0,0,0,D0
22:40:04.45,->,450,8,0,0,0,0,0,0,B,0
22:40:04.48,->,540,8,2,0,0,2,11,0,1,CD
22:40:04.52,->,540,8,6,0,0,0,0,0,0,0
22:40:04.55,->,550,8,10,0,0,0,0,0,0,50
22:40:04.55,->,450,8,0,0,0,0,0,0,B,0
22:40:04.58,->,540,8,2,0,0,2,11,0,1,CD
22:40:04.61,->,540,8,6,0,0,0,0,0,0,0
22:40:04.65,->,550,8,10,0,0,0,0,0,0,90
22:40:04.68,->,450,8,0,0,0,0,0,0,B,0
22:40:04.68,->,540,8,2,0,0,2,11,0,1,CD
22:40:04.72,->,540,8,6,0,0,0,0,0,0,0
22:40:04.75,->,550,8,10,0,0,0,0,0,0,D0
22:40:04.78,->,450,8,0,0,0,0,0,0,B,0
22:40:04.78,->,541,8,2,0,0,0,0,0,FF,FF
22:40:04.81,->,540,8,6,0,0,0,0,0,0,0
22:40:04.85,->,550,8,10,0,0,0,0,0,0,50
22:40:04.88,->,450,8,0,0,0,0,0,0,B,0
22:40:04.91,->,541,8,2,0,0,0,0,0,FF,FF
22:40:04.91,->,550,8,10,0,0,0,0,0,0,90
22:40:04.95,->,450,8,0,0,0,0,0,0,B,0
22:40:04.98,->,550,8,10,0,0,0,0,0,0,B0
22:40:05.01,->,540,8,6,0,0,0,0,0,0,0
22:40:05.05,->,550,8,10,0,0,0,0,0,0,D0
22:40:05.05,->,450,8,0,0,0,0,0,0,B,0
22:40:05.08,->,550,8,10,0,0,0,0,0,0,30
22:40:05.12,->,540,8,6,0,0,0,0,0,0,0
22:40:05.15,->,550,8,10,0,0,0,0,0,0,50
22:40:05.15,->,450,8,0,0,0,0,0,0,B,0
22:40:05.18,->,540,8,2,0,0,2,11,0,1,CD
22:40:05.21,->,540,8,6,0,0,0,0,0,0,0
22:40:05.25,->,550,8,10,0,0,0,0,0,0,90
22:40:05.28,->,450,8,0,0,0,0,0,0,B,0
22:40:05.28,->,540,8,2,0,0,2,11,0,1,CD
22:40:05.31,->,540,8,6,0,0,0,0,0,0,0
22:40:05.35,->,550,8,10,0,0,0,0,0,0,D0
22:40:05.38,->,450,8,0,0,0,0,0,0,B,0
22:40:05.38,->,541,8,2,0,0,0,0,0,FF,FF
22:40:05.42,->,540,8,6,0,0,0,0,0,0,0
22:40:05.45,->,550,8,10,0,0,0,0,0,0,50
22:40:05.48,->,450,8,0,0,0,0,0,0,B,0
22:40:05.51,->,541,8,2,0,0,0,0,0,FF,FF
22:40:05.51,->,550,8,10,0,0,0,0,0,0,90
22:40:05.55,->,450,8,0,0,0,0,0,0,B,0
22:40:05.58,->,550,8,10,0,0,0,0,0,0,B0
22:40:05.61,->,541,8,2,0,0,0,0,0,FF,FF
22:40:05.65,->,550,8,10,0,0,0,0,0,0,D0
22:40:05.65,->,450,8,0,0,0,0,0,0,B,0
22:40:05.68,->,540,8,2,0,0,2,11,0,1,CD
22:40:05.71,->,540,8,6,0,0,0,0,0,0,0
22:40:05.75,->,550,8,10,0,0,0,0,0,0,50
22:40:05.75,->,450,8,0,0,0,0,0,0,B,0
22:40:05.78,->,540,8,2,0,0,2,11,0,1,CD
22:40:05.82,->,540,8,6,0,0,0,0,0,0,0
22:40:05.85,->,550,8,10,0,0,0,0,0,0,90
22:40:05.88,->,450,8,0,0,0,0,0,0,B,0
22:40:05.88,->,540,8,2,0,0,2,11,0,1,CD
22:40:05.92,->,540,8,6,0,0,0,0,0,0,0
22:40:05.95,->,550,8,10,0,0,0,0,0,0,D0
22:40:05.98,->,450,8,0,0,0,0,0,0,B,0
22:40:05.98,->,540,8,4,0,0,0,0,0,0,0
22:40:06.02,->,540,8,6,0,0,0,0,0,0,0
22:40:06.05,->,550,8,10,0,0,0,0,0,0,50
22:40:06.08,->,450,8,0,0,0,0,0,0,B,0
22:40:06.12,->,540,8,4,0,0,0,0,0,0,0
22:40:06.12,->,540,8,6,0,0,0,0,0,0,0
22:40:06.15,->,550,8,10,0,0,0,0,0,0,90
22:40:06.18,->,450,8,0,0,0,0,0,0,B,0
22:40:06.22,->,540,8,4,0,0,0,0,0,0,0
22:40:06.22,->,550,8,10,0,0,0,0,0,0,D0
22:40:06.25,->,450,8,0,0,0,0,0,0,B,0
22:40:06.28,->,550,8,10,0,0,0,0,0,0,30
22:40:06.32,->,540,8,4,0,0,0,0,0,0,0
22:40:06.32,->,550,8,10,0,0,0,0,0,0,50
22:40:06.35,->,450,8,0,0,0,0,0,0,B,0
22:40:06.38,->,550,8,10,0,0,0,0,0,0,70
22:40:06.42,->,540,8,6,0,0,0,0,0,0,0
22:40:06.45,->,550,8,10,0,0,0,0,0,0,90
22:40:06.45,->,450,8,0,0,0,0,0,0,B,0
22:40:06.48,->,540,8,2,0,0,2,11,0,1,CD
22:40:06.51,->,540,8,6,0,0,0,0,0,0,0
22:40:06.55,->,550,8,10,0,0,0,0,0,0,D0
22:40:06.58,->,450,8,0,0,0,0,0,0,B,0
22:40:06.58,->,540,8,2,0,0,2,11,0,1,CD
22:40:06.61,->,540,8,6,0,0,0,0,0,0,0
22:40:06.65,->,550,8,10,0,0,0,0,0,0,50
22:40:06.68,->,450,8,0,0,0,0,0,0,B,0
22:40:06.68,->,540,8,4,0,0,0,0,0,0,0
22:40:06.71,->,540,8,6,0,0,0,0,0,0,0
22:40:06.75,->,550,8,10,0,0,0,0,0,0,90
22:40:06.78,->,450,8,0,0,0,0,0,0,B,0
22:40:06.81,->,540,8,4,0,0,0,0,0,0,0
22:40:06.81,->,540,8,6,0,0,0,0,0,0,0
22:40:06.85,->,550,8,10,0,0,0,0,0,0,D0
22:40:06.88,->,450,8,0,0,0,0,0,0,B,0
22:40:06.91,->,540,8,4,0,0,0,0,0,0,0
22:40:06.91,->,540,8,6,0,0,0,0,0,0,0
22:40:06.95,->,550,8,10,0,0,0,0,0,0,50
22:40:06.98,->,450,8,0,0,0,0,0,0,B,0
22:40:07.01,->,540,8,4,0,0,0,0,0,0,0
22:40:07.01,->,550,8,10,0,0,0,0,0,0,90
22:40:07.05,->,450,8,0,0,0,0,0,0,B,0
22:40:07.08,->,550,8,10,0,0,0,0,0,0,B0
22:40:07.11,->,540,8,4,0,0,0,0,0,0,0
22:40:07.11,->,550,8,10,0,0,0,0,0,0,D0
22:40:07.15,->,450,8,0,0,0,0,0,0,B,0
22:40:07.18,->,550,8,10,0,0,0,0,0,0,30
22:40:07.21,->,540,8,6,0,0,0,0,0,0,0
22:40:07.25,->,550,8,10,0,0,0,0,0,0,50
22:40:07.25,->,450,8,0,0,0,0,0,0,B,0
22:40:07.28,->,540,8,2,0,0,2,11,0,1,CD
22:40:07.31,->,540,8,6,0,0,0,0,0,0,0
22:40:07.35,->,550,8,10,0,0,0,0,0,0,90
22:40:07.38,->,450,8,0,0,0,0,0,0,B,0
22:40:07.38,->,540,8,2,0,0,2,11,0,1,CD
22:40:07.41,->,540,8,6,0,0,0,0,0,0,0
22:40:07.45,->,550,8,10,0,0,0,0,0,0,D0
22:40:07.48,->,450,8,0,0,0,0,0,0,B,0
22:40:07.48,->,540,8,2,0,0,2,11,0,1,CD
22:40:07.51,->,540,8,6,0,0,0,0,0,0,0
22:40:07.59,->,550,8,10,0,0,0,0,0,0,50
22:40:07.62,->,450,8,0,0,0,0,0,0,B,0
22:40:07.62,->,540,8,4,0,0,0,0,0,0,0
22:40:07.62,->,540,8,6,0,0,0,0,0,0,0
22:40:07.65,->,550,8,10,0,0,0,0,0,0,90
22:40:07.69,->,450,8,0,0,0,0,0,0,B,0
22:40:07.69,->,540,8,4,0,0,0,0,0,0,0
22:40:07.72,->,540,8,6,0,0,0,0,0,0,0
22:40:07.76,->,550,8,10,0,0,0,0,0,0,D0
22:40:07.79,->,450,8,0,0,0,0,0,0,B,0
22:40:07.79,->,540,8,4,0,0,0,0,0,0,0
22:40:07.82,->,550,8,10,0,0,0,0,0,0,50
22:40:07.86,->,450,8,0,0,0,0,0,0,B,0
22:40:07.89,->,550,8,10,0,0,0,0,0,0,70
22:40:07.92,->,540,8,4,0,0,0,0,0,0,0
22:40:07.92,->,550,8,10,0,0,0,0,0,0,90
22:40:07.96,->,450,8,0,0,0,0,0,0,B,0
22:40:07.99,->,550,8,10,0,0,0,0,0,0,B0
22:40:08.02,->,540,8,6,0,0,0,0,0,0,0
22:40:08.02,->,550,8,10,0,0,0,0,0,0,D0
22:40:08.06,->,450,8,0,0,0,0,0,0,B,0
22:40:08.09,->,540,8,2,0,0,2,11,0,1,CD
22:40:08.12,->,540,8,6,0,0,0,0,0,0,0
22:40:08.12,->,550,8,10,0,0,0,0,0,0,50
22:40:08.16,->,450,8,0,0,0,0,0,0,B,0
22:40:08.19,->,540,8,2,0,0,2,11,0,1,CD
22:40:08.22,->,540,8,6,0,0,0,0,0,0,0
22:40:08.26,->,550,8,10,0,0,0,0,0,0,90
22:40:08.26,->,450,8,0,0,0,0,0,0,B,0
22:40:08.29,->,540,8,4,0,0,0,0,0,0,0
22:40:08.32,->,540,8,6,0,0,0,0,0,0,0
22:40:08.36,->,550,8,10,0,0,0,0,0,0,D0
22:40:08.39,->,450,8,0,0,0,0,0,0,B,0
22:40:08.39,->,540,8,4,0,0,0,0,0,0,0
22:40:08.42,->,540,8,6,0,0,0,0,0,0,0
22:40:08.46,->,550,8,10,0,0,0,0,0,0,50
22:40:08.46,->,450,8,0,0,0,0,0,0,B,0
22:40:08.49,->,540,8,4,0,0,0,0,0,0,0
22:40:08.53,->,540,8,6,0,0,0,0,0,0,0
22:40:08.56,->,550,8,10,0,0,0,0,0,0,90
22:40:08.59,->,450,8,0,0,0,0,0,0,B,0
22:40:08.59,->,540,8,4,0,0,0,0,0,0,0
22:40:08.62,->,550,8,10,0,0,0,0,0,0,D0
22:40:08.66,->,450,8,0,0,0,0,0,0,B,0
22:40:08.69,->,550,8,10,0,0,0,0,0,0,30
22:40:08.69,->,540,8,4,0,0,0,0,0,0,0
22:40:08.72,->,550,8,10,0,0,0,0,0,0,50
22:40:08.75,->,450,8,0,0,0,0,0,0,B,0
22:40:08.79,->,550,8,10,0,0,0,0,0,0,70
22:40:08.82,->,540,8,6,0,0,0,0,0,0,0
22:40:08.82,->,550,8,10,0,0,0,0,0,0,90
22:40:08.86,->,450,8,0,0,0,0,0,0,B,0
22:40:08.89,->,540,8,2,0,0,2,11,0,1,CD
22:40:08.92,->,540,8,6,0,0,0,0,0,0,0
22:40:08.92,->,550,8,10,0,0,0,0,0,0,D0
22:40:08.96,->,450,8,0,0,0,0,0,0,B,0
22:40:08.99,->,540,8,2,0,0,2,11,0,1,CD
22:40:09.02,->,540,8,6,0,0,0,0,0,0,0
22:40:09.06,->,550,8,10,0,0,0,0,0,0,50
22:40:09.06,->,450,8,0,0,0,0,0,0,B,0
22:40:09.09,->,540,8,2,0,0,2,11,0,1,CD
22:40:09.12,->,540,8,6,0,0,0,0,0,0,0
22:40:09.16,->,550,8,10,0,0,0,0,0,0,90
22:40:09.16,->,450,8,0,0,0,0,0,0,B,0
22:40:09.19,->,540,8,4,0,0,0,0,0,0,0
22:40:09.23,->,540,8,6,0,0,0,0,0,0,0
22:40:09.26,->,550,8,10,0,0,0,0,0,0,D0
22:40:09.26,->,450,8,0,0,0,0,0,0,B,0
22:40:09.29,->,540,8,4,0,0,0,0,0,0,0
22:40:09.33,->,450,8,0,0,0,0,0,0,B,0
22:40:09.36,->,550,8,10,0,0,0,0,0,0,50
22:40:09.39,->,450,8,0,0,0,0,0,0,B,0
22:40:09.39,->,540,8,4,0,0,0,0,0,0,0
22:40:09.43,->,550,8,10,0,0,0,0,0,0,90
22:40:09.46,->,450,8,0,0,0,0,0,0,B,0
22:40:09.49,->,550,8,10,0,0,0,0,0,0,B0
22:40:09.49,->,540,8,4,0,0,0,0,0,0,0
22:40:09.53,->,550,8,10,0,0,0,0,0,0,D0
22:40:09.56,->,450,8,0,0,0,0,0,0,B,0
22:40:09.59,->,550,8,10,0,0,0,0,0,0,30
22:40:09.62,->,540,8,6,0,0,0,0,0,0,0
22:40:09.62,->,550,8,10,0,0,0,0,0,0,50
22:40:09.66,->,450,8,0,0,0,0,0,0,B,0
22:40:09.69,->,540,8,2,0,0,2,11,0,1,CD
22:40:09.72,->,540,8,6,0,0,0,0,0,0,0
22:40:09.72,->,550,8,10,0,0,0,0,0,0,90
22:40:09.76,->,450,8,0,0,0,0,0,0,B,0
22:40:09.79,->,540,8,2,0,0,2,11,0,1,CD
22:40:09.82,->,540,8,6,0,0,0,0,0,0,0
22:40:09.86,->,550,8,10,0,0,0,0,0,0,D0
22:40:09.86,->,450,8,0,0,0,0,0,0,B,0
22:40:09.89,->,540,8,4,0,0,0,0,0,0,0
22:40:09.92,->,540,8,6,0,0,0,0,0,0,0
22:40:09.96,->,550,8,10,0,0,0,0,0,0,50
22:40:09.96,->,450,8,0,0,0,0,0,0,B,0
22:40:09.99,->,540,8,4,0,0,0,0,0,0,0
22:40:10.02,->,540,8,6,0,0,0,0,0,0,0
22:40:10.06,->,550,8,10,0,0,0,0,0,0,90
22:40:10.06,->,450,8,0,0,0,0,0,0,B,0
22:40:10.09,->,540,8,4,0,0,0,0,0,0,0
22:40:10.12,->,540,8,6,0,0,0,0,0,0,0
22:40:10.16,->,550,8,10,0,0,0,0,0,0,D0
22:40:10.19,->,450,8,0,0,0,0,0,0,B,0
22:40:10.19,->,540,8,4,0,0,0,0,0,0,0
22:40:10.22,->,550,8,10,0,0,0,0,0,0,50
22:40:10.26,->,450,8,0,0,0,0,0,0,B,0
22:40:10.29,->,550,8,10,0,0,0,0,0,0,70
22:40:10.32,->,540,8,4,0,0,0,0,0,0,0
22:40:10.32,->,550,8,10,0,0,0,0,0,0,90
22:40:10.35,->,450,8,0,0,0,0,0,0,B,0
22:40:10.39,->,550,8,10,0,0,0,0,0,0,B0
22:40:10.42,->,540,8,6,0,0,0,0,0,0,0
22:40:10.42,->,550,8,10,0,0,0,0,0,0,D0
22:40:10.45,->,450,8,0,0,0,0,0,0,B,0
22:40:10.49,->,540,8,2,0,0,2,11,0,1,CD
22:40:10.52,->,540,8,6,0,0,0,0,0,0,0
22:40:10.55,->,550,8,10,0,0,0,0,0,0,50
22:40:10.55,->,450,8,0,0,0,0,0,0,B,0
22:40:10.59,->,540,8,2,0,0,2,11,0,1,CD
22:40:10.62,->,540,8,6,0,0,0,0,0,0,0
22:40:10.65,->,550,8,10,0,0,0,0,0,0,90
22:40:10.65,->,450,8,0,0,0,0,0,0,B,0
22:40:10.69,->,540,8,2,0,0,2,11,0,1,CD
22:40:10.72,->,540,8,6,0,0,0,0,0,0,0
22:40:10.76,->,550,8,10,0,0,0,0,0,0,D0
22:40:10.79,->,450,8,0,0,0,0,0,0,B,0
22:40:10.79,->,540,8,4,0,0,0,0,0,0,0
22:40:10.82,->,540,8,6,0,0,0,0,0,0,0
22:40:10.85,->,550,8,10,0,0,0,0,0,0,50
22:40:10.89,->,450,8,0,0,0,0,0,0,B,0
22:40:10.89,->,540,8,4,0,0,0,0,0,0,0
22:40:10.92,->,450,8,0,0,0,0,0,0,B,0
22:40:10.96,->,550,8,10,0,0,0,0,0,0,90
22:40:10.99,->,450,8,0,0,0,0,0,0,B,0
22:40:10.99,->,540,8,4,0,0,0,0,0,0,0
22:40:11.03,->,550,8,10,0,0,0,0,0,0,D0
22:40:11.06,->,450,8,0,0,0,0,0,0,B,0
22:40:11.09,->,550,8,10,0,0,0,0,0,0,30
22:40:11.09,->,540,8,4,0,0,0,0,0,0,0
22:40:11.13,->,550,8,10,0,0,0,0,0,0,50
22:40:11.17,->,450,8,0,0,0,0,0,0,B,0
22:40:11.19,->,550,8,10,0,0,0,0,0,0,70
22:40:11.23,->,540,8,6,0,0,0,0,0,0,0
22:40:11.23,->,550,8,10,0,0,0,0,0,0,90
22:40:11.26,->,450,8,0,0,0,0,0,0,B,0
22:40:11.29,->,540,8,2,0,0,1,11,0,1,CD
22:40:11.33,->,540,8,6,0,0,0,0,0,0,0
22:40:11.33,->,550,8,10,0,0,0,0,0,0,D0
22:40:11.36,->,450,8,0,0,0,0,0,0,B,0
22:40:11.39,->,540,8,2,0,0,1,11,0,1,CD
22:40:11.42,->,540,8,6,0,0,0,0,0,0,0
22:40:11.46,->,550,8,10,0,0,0,0,0,0,50
22:40:11.46,->,450,8,0,0,0,0,0,0,B,0
22:40:11.49,->,540,8,4,0,0,0,0,0,0,0
22:40:11.52,->,540,8,6,0,0,0,0,0,0,0
22:40:11.56,->,550,8,10,0,0,0,0,0,0,90
22:40:11.56,->,450,8,0,0,0,0,0,0,B,0
22:40:11.59,->,540,8,4,0,0,0,0,0,0,0
22:40:11.62,->,540,8,6,0,0,0,0,0,0,0
22:40:11.66,->,550,8,10,0,0,0,0,0,0,D0
22:40:11.69,->,450,8,0,0,0,0,0,0,B,0
22:40:11.69,->,540,8,4,0,0,0,0,0,0,0
22:40:11.72,->,540,8,6,0,0,0,0,0,0,0
22:40:11.76,->,550,8,10,0,0,0,0,0,0,50
22:40:11.79,->,450,8,0,0,0,0,0,0,B,0
22:40:11.79,->,540,8,4,0,0,0,0,0,0,0
22:40:11.82,->,550,8,10,0,0,0,0,0,0,90
22:40:11.86,->,450,8,0,0,0,0,0,0,B,0
22:40:11.89,->,550,8,10,0,0,0,0,0,0,B0
22:40:11.89,->,540,8,4,0,0,0,0,0,0,0
22:40:11.92,->,550,8,10,0,0,0,0,0,0,D0
22:40:11.96,->,450,8,0,0,0,0,0,0,B,0
22:40:11.99,->,550,8,10,0,0,0,0,0,0,30
22:40:12.02,->,540,8,6,0,0,0,0,0,0,0
22:40:12.02,->,550,8,10,0,0,0,0,0,0,50
22:40:12.06,->,450,8,0,0,0,0,0,0,B,0
22:40:12.09,->,540,8,2,0,0,1,11,0,1,CD
22:40:12.12,->,540,8,6,0,0,0,0,0,0,0
22:40:12.12,->,550,8,10,0,0,0,0,0,0,90
22:40:12.15,->,450,8,0,0,0,0,0,0,B,0
22:40:12.19,->,540,8,2,0,0,1,11,0,1,CD
22:40:12.22,->,540,8,6,0,0,0,0,0,0,0
22:40:12.25,->,550,8,10,0,0,0,0,0,0,D0
22:40:12.25,->,450,8,0,0,0,0,0,0,B,0
22:40:12.29,->,540,8,2,0,0,1,11,0,1,CD
22:40:12.32,->,540,8,6,0,0,0,0,0,0,0
22:40:12.35,->,550,8,10,0,0,0,0,0,0,50
22:40:12.39,->,450,8,0,0,0,0,0,0,B,0
22:40:12.39,->,540,8,4,0,0,0,0,0,0,0
22:40:12.42,->,540,8,6,0,0,0,0,0,0,0
22:40:12.45,->,550,8,10,0,0,0,0,0,0,90
22:40:12.49,->,450,8,0,0,0,0,0,0,B,0
22:40:12.49,->,540,8,4,0,0,0,0,0,0,0
22:40:12.52,->,450,8,0,0,0,0,0,0,B,0
22:40:12.55,->,550,8,10,0,0,0,0,0,0,D0
22:40:12.59,->,450,8,0,0,0,0,0,0,B,0
22:40:12.59,->,540,8,4,0,0,0,0,0,0,0
22:40:12.62,->,550,8,10,0,0,0,0,0,0,50
22:40:12.65,->,450,8,0,0,0,0,0,0,B,0
22:40:12.69,->,550,8,10,0,0,0,0,0,0,70
22:40:12.72,->,540,8,4,0,0,0,0,0,0,0
22:40:12.72,->,550,8,10,0,0,0,0,0,0,90
22:40:12.75,->,450,8,0,0,0,0,0,0,B,0
22:40:12.79,->,550,8,10,0,0,0,0,0,0,B0
22:40:12.82,->,540,8,6,0,0,0,0,0,0,0
22:40:12.82,->,550,8,10,0,0,0,0,0,0,D0
22:40:12.85,->,450,8,0,0,0,0,0,0,B,0
22:40:12.89,->,540,8,2,0,0,2,11,0,1,CD
22:40:12.92,->,540,8,6,0,0,0,0,0,0,0
22:40:12.95,->,550,8,10,0,0,0,0,0,0,50
22:40:12.95,->,450,8,0,0,0,0,0,0,B,0
22:40:12.99,->,540,8,2,0,0,2,11,0,1,CD
22:40:13.02,->,540,8,6,0,0,0,0,0,0,0
22:40:13.06,->,550,8,10,0,0,0,0,0,0,90
22:40:13.06,->,450,8,0,0,0,0,0,0,B,0
22:40:13.09,->,540,8,4,0,0,0,0,0,0,0
22:40:13.12,->,540,8,6,0,0,0,0,0,0,0
22:40:13.16,->,550,8,10,0,0,0,0,0,0,D0
22:40:13.16,->,450,8,0,0,0,0,0,0,B,0
22:40:13.19,->,540,8,4,0,0,0,0,0,0,0
22:40:13.22,->,540,8,6,0,0,0,0,0,0,0
22:40:13.26,->,550,8,10,0,0,0,0,0,0,50
22:40:13.26,->,450,8,0,0,0,0,0,0,B,0
22:40:13.29,->,540,8,4,0,0,0,0,0,0,0
22:40:13.33,->,540,8,6,0,0,0,0,0,0,0
22:40:13.36,->,550,8,10,0,0,0,0,0,0,90
22:40:13.36,->,450,8,0,0,0,0,0,0,B,0
22:40:13.39,->,540,8,4,0,0,0,0,0,0,0
22:40:13.43,->,550,8,10,0,0,0,0,0,0,D0
22:40:13.46,->,450,8,0,0,0,0,0,0,B,0
22:40:13.49,->,550,8,10,0,0,0,0,0,0,30
22:40:13.49,->,540,8,4,0,0,0,0,0,0,0
22:40:13.52,->,550,8,10,0,0,0,0,0,0,50
22:40:13.56,->,450,8,0,0,0,0,0,0,B,0
22:40:13.59,->,550,8,10,0,0,0,0,0,0,70
22:40:13.62,->,540,8,6,0,0,0,0,0,0,0
22:40:13.62,->,550,8,10,0,0,0,0,0,0,90
22:40:13.66,->,450,8,0,0,0,0,0,0,B,0
22:40:13.69,->,540,8,2,0,0,2,11,0,1,CD
22:40:13.72,->,540,8,6,0,0,0,0,0,0,0
22:40:13.72,->,550,8,10,0,0,0,0,0,0,D0
22:40:13.76,->,450,8,0,0,0,0,0,0,B,0
22:40:13.79,->,540,8,2,0,0,2,11,0,1,CD
22:40:13.82,->,540,8,6,0,0,0,0,0,0,0
22:40:13.86,->,550,8,10,0,0,0,0,0,0,50
22:40:13.86,->,450,8,0,0,0,0,0,0,B,0
22:40:13.89,->,540,8,2,0,0,2,11,0,1,CD
22:40:13.92,->,540,8,6,0,0,0,0,0,0,0
22:40:13.96,->,550,8,10,0,0,0,0,0,0,90
22:40:13.96,->,450,8,0,0,0,0,0,0,B,0
22:40:13.99,->,540,8,4,0,0,0,0,0,0,0
22:40:14.02,->,540,8,6,0,0,0,0,0,0,0
22:40:14.06,->,550,8,10,0,0,0,0,0,0,D0
22:40:14.09,->,450,8,0,0,0,0,0,0,B,0
22:40:14.09,->,540,8,4,0,0,0,0,0,0,0
22:40:14.12,->,550,8,10,0,0,0,0,0,0,50
22:40:14.16,->,450,8,0,0,0,0,0,0,B,0
22:40:14.19,->,550,8,10,0,0,0,0,0,0,70
22:40:14.22,->,540,8,4,0,0,0,0,0,0,0
22:40:14.22,->,550,8,10,0,0,0,0,0,0,90
22:40:14.26,->,450,8,0,0,0,0,0,0,B,0
22:40:14.29,->,550,8,10,0,0,0,0,0,0,B0
22:40:14.32,->,540,8,6,0,0,0,0,0,0,0
22:40:14.32,->,550,8,10,0,0,0,0,0,0,D0
22:40:14.36,->,450,8,0,0,0,0,0,0,B,0
22:40:14.39,->,550,8,10,0,0,0,0,0,0,30
22:40:14.42,->,540,8,6,0,0,0,0,0,0,0
22:40:14.42,->,550,8,10,0,0,0,0,0,0,50
22:40:14.46,->,450,8,0,0,0,0,0,0,B,0
22:40:14.49,->,540,8,2,0,0,3,11,0,1,CD
22:40:14.52,->,540,8,6,0,0,0,0,0,0,0
22:40:14.56,->,550,8,10,0,0,0,0,0,0,90
22:40:14.56,->,450,8,0,0,0,0,0,0,B,0
22:40:14.59,->,540,8,2,0,0,3,11,0,1,CD
22:40:14.62,->,540,8,6,0,0,0,0,0,0,0
22:40:14.65,->,550,8,10,0,0,0,0,0,0,D0
22:40:14.69,->,450,8,0,0,0,0,0,0,B,0
22:40:14.69,->,540,8,4,0,0,0,0,0,0,0
22:40:14.72,->,540,8,6,0,0,0,0,0,0,0
