22:49:12.614,->,ID,DLC,,,,DATA,,,,
22:49:48.765,->,540,8,2,0,0,4,11,0,2,B1
22:49:48.765,->,540,8,4,0,0,0,0,0,C,0
22:49:48.797,->,540,8,6,0,0,0,0,0,0,0
22:49:48.830,->,550,8,10,0,0,0,0,0,0,D0
22:49:48.865,->,540,8,2,0,0,4,11,0,2,B1
22:49:48.898,->,540,8,4,0,0,0,0,0,C,0
22:49:48.898,->,540,8,6,0,0,0,0,0,0,0
22:49:48.929,->,550,8,10,0,0,0,0,0,0,50
22:49:48.964,->,540,8,2,0,0,4,11,0,2,B1
22:49:48.999,->,540,8,6,0,0,0,0,0,0,0
22:49:48.999,->,450,8,0,0,0,0,0,0,B,0
22:49:49.029,->,550,8,10,0,0,0,0,0,0,90
22:49:49.063,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.099,->,540,8,6,0,0,0,0,0,0,0
22:49:49.099,->,550,8,10,0,0,0,0,0,0,D0
22:49:49.132,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.163,->,450,8,0,0,0,0,0,0,B,0
22:49:49.197,->,540,8,6,0,0,0,0,0,0,0
22:49:49.229,->,550,8,10,0,0,0,0,0,0,50
22:49:49.229,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.262,->,540,8,4,0,0,0,0,0,C,0
22:49:49.299,->,540,8,6,0,0,0,0,0,0,0
22:49:49.328,->,550,8,10,0,0,0,0,0,0,90
22:49:49.363,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.363,->,540,8,4,0,0,0,0,0,C,0
22:49:49.397,->,540,8,6,0,0,0,0,0,0,0
22:49:49.430,->,550,8,10,0,0,0,0,0,0,D0
22:49:49.460,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.493,->,540,8,4,0,0,0,0,0,C,0
22:49:49.493,->,540,8,6,0,0,0,0,0,0,0
22:49:49.526,->,550,8,10,0,0,0,0,0,0,50
22:49:49.559,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.592,->,540,8,6,0,0,0,0,0,0,0
22:49:49.630,->,450,8,0,0,0,0,0,0,B,0
22:49:49.630,->,550,8,10,0,0,0,0,0,0,90
22:49:49.663,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.694,->,540,8,6,0,0,0,0,0,0,0
22:49:49.728,->,550,8,10,0,0,0,0,0,0,D0
22:49:49.728,->,540,8,2,0,0,4,11,0,2,B1
22:49:49.759,->,450,8,0,0,0,0,0,0,B,0
22:49:49.793,->,540,8,6,0,0,0,0,0,0,0
22:49:49.825,->,550,8,10,0,0,0,0,0,0,50
22:49:49.859,->,540,8,2,0,0,4,11,0,2,B2
22:49:49.859,->,450,8,0,0,0,0,0,0,B,0
22:49:49.894,->,540,8,6,0,0,0,0,0,0,0
22:49:49.929,->,550,8,10,0,0,0,0,0,0,90
22:49:49.965,->,540,8,2,0,0,4,11,0,2,B2
22:49:49.965,->,540,8,4,0,0,0,0,0,C,0
22:49:49.998,->,540,8,6,0,0,0,0,0,0,0
22:49:50.029,->,550,8,10,0,0,0,0,0,0,D0
22:49:50.063,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.095,->,540,8,4,0,0,0,0,0,D,0
22:49:50.095,->,540,8,6,0,0,0,0,0,0,0
22:49:50.128,->,550,8,10,0,0,0,0,0,0,50
22:49:50.161,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.195,->,540,8,6,0,0,0,0,0,0,0
22:49:50.228,->,450,8,0,0,0,0,0,0,B,0
22:49:50.228,->,550,8,10,0,0,0,0,0,0,90
22:49:50.262,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.294,->,540,8,6,0,0,0,0,0,0,0
22:49:50.327,->,550,8,10,0,0,0,0,0,0,D0
22:49:50.327,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.363,->,450,8,0,0,0,0,0,0,B,0
22:49:50.395,->,540,8,6,0,0,0,0,0,0,0
22:49:50.429,->,550,8,10,0,0,0,0,0,0,50
22:49:50.429,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.463,->,450,8,0,0,0,0,0,0,B,0
22:49:50.496,->,540,8,6,0,0,0,0,0,0,0
22:49:50.528,->,550,8,10,0,0,0,0,0,0,90
22:49:50.560,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.560,->,540,8,4,0,0,0,0,0,C,0
22:49:50.593,->,540,8,6,0,0,0,0,0,0,0
22:49:50.626,->,550,8,10,0,0,0,0,0,0,D0
22:49:50.660,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.694,->,540,8,4,0,0,0,0,0,C,0
22:49:50.694,->,540,8,6,0,0,0,0,0,0,0
22:49:50.726,->,550,8,10,0,0,0,0,0,0,50
22:49:50.759,->,540,8,2,0,0,4,11,0,2,B2
22:49:50.794,->,540,8,6,0,0,0,0,0,0,0
22:49:50.825,->,450,8,0,0,0,0,0,0,B,0
22:49:50.825,->,550,8,10,0,0,0,0,0,0,90
22:49:50.858,->,540,8,2,0,0,4,11,0,2,B3
22:49:50.892,->,540,8,6,0,0,0,0,0,0,0
22:49:50.925,->,550,8,10,0,0,0,0,0,0,D0
22:49:50.957,->,540,8,2,0,0,4,11,0,2,B3
22:49:50.957,->,450,8,0,0,0,0,0,0,B,0
22:49:50.991,->,540,8,6,0,0,0,0,0,0,0
22:49:51.024,->,550,8,10,0,0,0,0,0,0,50
22:49:51.057,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.057,->,450,8,0,0,0,0,0,0,B,0
22:49:51.091,->,540,8,6,0,0,0,0,0,0,0
22:49:51.124,->,550,8,10,0,0,0,0,0,0,90
22:49:51.157,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.191,->,540,8,4,0,0,0,0,0,C,0
22:49:51.191,->,540,8,6,0,0,0,0,0,0,0
22:49:51.229,->,550,8,10,0,0,0,0,0,0,D0
22:49:51.261,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.294,->,540,8,4,0,0,0,0,0,C,0
22:49:51.294,->,540,8,6,0,0,0,0,0,0,0
22:49:51.328,->,550,8,10,0,0,0,0,0,0,50
22:49:51.360,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.394,->,540,8,6,0,0,0,0,0,0,0
22:49:51.394,->,450,8,0,0,0,0,0,0,B,0
22:49:51.429,->,550,8,10,0,0,0,0,0,0,90
22:49:51.461,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.495,->,540,8,6,0,0,0,0,0,0,0
22:49:51.530,->,550,8,10,0,0,0,0,0,0,D0
22:49:51.530,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.559,->,450,8,0,0,0,0,0,0,B,0
22:49:51.593,->,540,8,6,0,0,0,0,0,0,0
22:49:51.628,->,550,8,10,0,0,0,0,0,0,50
22:49:51.660,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.660,->,450,8,0,0,0,0,0,0,B,0
22:49:51.717,->,540,8,6,0,0,0,0,0,0,0
22:49:51.717,->,550,8,10,0,0,0,0,0,0,90
22:49:51.757,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.791,->,540,8,4,0,0,0,0,0,C,0
22:49:51.791,->,540,8,6,0,0,0,0,0,0,0
22:49:51.824,->,550,8,10,0,0,0,0,0,0,D0
22:49:51.857,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.890,->,540,8,4,0,0,0,0,0,C,0
22:49:51.890,->,540,8,6,0,0,0,0,0,0,0
22:49:51.924,->,550,8,10,0,0,0,0,0,0,50
22:49:51.957,->,540,8,2,0,0,4,11,0,2,B3
22:49:51.994,->,540,8,4,0,0,0,0,0,D,0
22:49:51.994,->,540,8,6,0,0,0,0,0,0,0
22:49:52.028,->,550,8,10,0,0,0,0,0,0,90
22:49:52.061,->,540,8,2,0,0,4,11,0,2,B3
22:49:52.094,->,540,8,6,0,0,0,0,0,0,0
22:49:52.129,->,450,8,0,0,0,0,0,0,B,0
22:49:52.129,->,550,8,10,0,0,0,0,0,0,D0
22:49:52.159,->,541,8,2,0,0,0,0,0,0,5
22:49:52.191,->,540,8,6,0,0,0,0,0,0,0
22:49:52.223,->,550,8,10,0,0,0,0,0,0,50
22:49:52.223,->,540,8,2,0,0,4,11,0,2,B3
22:49:52.256,->,450,8,0,0,0,0,0,0,B,0
22:49:52.290,->,540,8,6,0,0,0,0,0,0,0
22:49:52.326,->,550,8,10,0,0,0,0,0,0,90
22:49:52.360,->,540,8,2,0,0,4,11,0,2,B3
22:49:52.360,->,450,8,0,0,0,0,0,0,B,0
22:49:52.394,->,540,8,6,0,0,0,0,0,0,0
22:49:52.427,->,550,8,10,0,0,0,0,0,0,D0
22:49:52.458,->,540,8,2,0,0,4,11,0,2,B4
22:49:52.494,->,540,8,4,0,0,0,0,0,C,0
22:49:52.494,->,540,8,6,0,0,0,0,0,0,0
22:49:52.526,->,550,8,10,0,0,0,0,0,0,50
22:49:52.558,->,540,8,2,0,0,4,11,0,2,B4
22:49:52.591,->,540,8,4,0,0,0,0,0,C,0
22:49:52.591,->,540,8,6,0,0,0,0,0,0,0
22:49:52.625,->,550,8,10,0,0,0,0,0,0,90
22:49:52.657,->,540,8,2,0,0,4,11,0,2,B4
22:49:52.692,->,540,8,6,0,0,0,0,0,0,0
22:49:52.723,->,450,8,0,0,0,0,0,0,B,0
22:49:52.723,->,550,8,10,0,0,0,0,0,0,D0
22:49:52.756,->,540,8,2,0,0,4,11,0,2,B4
22:49:52.791,->,540,8,6,0,0,0,0,0,0,0
22:49:52.823,->,550,8,10,0,0,0,0,0,0,50
22:49:52.856,->,540,8,2,0,0,4,11,0,2,B4
22:49:52.856,->,450,8,0,0,0,0,0,0,B,0
22:49:52.888,->,540,8,6,0,0,0,0,0,0,0
22:49:52.923,->,550,8,10,0,0,0,0,0,0,90
22:49:52.955,->,540,8,2,0,0,4,11,0,2,B4
22:49:52.989,->,450,8,0,0,0,0,0,0,B,0
22:49:52.989,->,540,8,6,0,0,0,0,0,0,0
22:49:53.022,->,550,8,10,0,0,0,0,0,0,D0
22:49:53.055,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.088,->,540,8,4,0,0,0,0,0,D,0
22:49:53.088,->,540,8,6,0,0,0,0,0,0,0
22:49:53.122,->,550,8,10,0,0,0,0,0,0,50
22:49:53.155,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.188,->,540,8,4,0,0,0,0,0,D,0
22:49:53.221,->,540,8,6,0,0,0,0,0,0,0
22:49:53.221,->,550,8,10,0,0,0,0,0,0,90
22:49:53.254,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.288,->,540,8,4,0,0,0,0,0,C,0
22:49:53.321,->,540,8,6,0,0,0,0,0,0,0
22:49:53.321,->,550,8,10,0,0,0,0,0,0,D0
22:49:53.354,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.388,->,540,8,6,0,0,0,0,0,0,0
22:49:53.421,->,550,8,10,0,0,0,0,0,0,50
22:49:53.453,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.453,->,550,8,10,0,0,0,0,0,0,70
22:49:53.486,->,540,8,6,0,0,0,0,0,0,0
22:49:53.519,->,550,8,10,0,0,0,0,0,0,90
22:49:53.554,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.586,->,550,8,10,0,0,0,0,0,0,B0
22:49:53.586,->,540,8,6,0,0,0,0,0,0,0
22:49:53.621,->,550,8,10,0,0,0,0,0,0,D0
22:49:53.655,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.688,->,541,8,2,0,0,0,0,0,0,7
22:49:53.721,->,540,8,6,0,0,0,0,0,0,0
22:49:53.721,->,550,8,10,0,0,0,0,0,0,50
22:49:53.754,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.788,->,541,8,2,0,0,0,0,0,0,7
22:49:53.821,->,540,8,6,0,0,0,0,0,0,0
22:49:53.821,->,550,8,10,0,0,0,0,0,0,90
22:49:53.854,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.888,->,540,8,6,0,0,0,0,0,0,0
22:49:53.921,->,450,8,0,0,0,0,0,0,B,0
22:49:53.953,->,550,8,10,0,0,0,0,0,0,D0
22:49:53.953,->,540,8,2,0,0,4,11,0,2,B5
22:49:53.991,->,540,8,6,0,0,0,0,0,0,0
22:49:54.023,->,550,8,10,0,0,0,0,0,0,50
22:49:54.055,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.055,->,550,8,10,0,0,0,0,0,0,70
22:49:54.088,->,540,8,6,0,0,0,0,0,0,0
22:49:54.121,->,550,8,10,0,0,0,0,0,0,90
22:49:54.157,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.190,->,541,8,2,0,0,0,0,0,0,7
22:49:54.190,->,540,8,6,0,0,0,0,0,0,0
22:49:54.223,->,550,8,10,0,0,0,0,0,0,D0
22:49:54.257,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.291,->,541,8,2,0,0,0,0,0,0,7
22:49:54.291,->,540,8,6,0,0,0,0,0,0,0
22:49:54.325,->,550,8,10,0,0,0,0,0,0,50
22:49:54.357,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.389,->,540,8,6,0,0,0,0,0,0,0
22:49:54.422,->,450,8,0,0,0,0,0,0,B,0
22:49:54.422,->,550,8,10,0,0,0,0,0,0,90
22:49:54.456,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.488,->,540,8,6,0,0,0,0,0,0,0
22:49:54.522,->,550,8,10,0,0,0,0,0,0,D0
22:49:54.555,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.555,->,550,8,10,0,0,0,0,0,0,30
22:49:54.588,->,540,8,6,0,0,0,0,0,0,0
22:49:54.621,->,550,8,10,0,0,0,0,0,0,50
22:49:54.654,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.687,->,550,8,10,0,0,0,0,0,0,70
22:49:54.687,->,540,8,6,0,0,0,0,0,0,0
22:49:54.721,->,550,8,10,0,0,0,0,0,0,90
22:49:54.754,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.787,->,541,8,2,0,0,0,0,0,0,8
22:49:54.820,->,540,8,6,0,0,0,0,0,0,0
22:49:54.820,->,550,8,10,0,0,0,0,0,0,D0
22:49:54.853,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.887,->,541,8,2,0,0,0,0,0,0,8
22:49:54.922,->,540,8,6,0,0,0,0,0,0,0
22:49:54.922,->,550,8,10,0,0,0,0,0,0,50
22:49:54.953,->,540,8,2,0,0,4,11,0,2,B6
22:49:54.986,->,540,8,6,0,0,0,0,0,0,0
22:49:55.019,->,550,8,10,0,0,0,0,0,0,90
22:49:55.054,->,540,8,2,0,0,4,11,0,2,B6
22:49:55.054,->,550,8,10,0,0,0,0,0,0,B0
22:49:55.088,->,540,8,6,0,0,0,0,0,0,0
22:49:55.124,->,550,8,10,0,0,0,0,0,0,D0
22:49:55.157,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.157,->,550,8,10,0,0,0,0,0,0,30
22:49:55.188,->,540,8,6,0,0,0,0,0,0,0
22:49:55.224,->,550,8,10,0,0,0,0,0,0,50
22:49:55.254,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.286,->,541,8,2,0,0,0,0,0,0,8
22:49:55.318,->,540,8,6,0,0,0,0,0,0,0
22:49:55.318,->,550,8,10,0,0,0,0,0,0,90
22:49:55.355,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.388,->,541,8,2,0,0,0,0,0,0,8
22:49:55.420,->,540,8,6,0,0,0,0,0,0,0
22:49:55.420,->,550,8,10,0,0,0,0,0,0,D0
22:49:55.453,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.487,->,540,8,6,0,0,0,0,0,0,0
22:49:55.519,->,450,8,0,0,0,0,0,0,B,0
22:49:55.557,->,550,8,10,0,0,0,0,0,0,50
22:49:55.557,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.583,->,540,8,6,0,0,0,0,0,0,0
22:49:55.616,->,550,8,10,0,0,0,0,0,0,90
22:49:55.653,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.688,->,550,8,10,0,0,0,0,0,0,B0
22:49:55.688,->,540,8,6,0,0,0,0,0,0,0
22:49:55.724,->,550,8,10,0,0,0,0,0,0,D0
22:49:55.752,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.783,->,541,8,2,0,0,0,0,0,0,9
22:49:55.816,->,540,8,6,0,0,0,0,0,0,0
22:49:55.816,->,550,8,10,0,0,0,0,0,0,50
22:49:55.850,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.882,->,540,8,4,0,0,0,0,0,0,0
22:49:55.918,->,540,8,6,0,0,0,0,0,0,0
22:49:55.918,->,550,8,10,0,0,0,0,0,0,90
22:49:55.952,->,540,8,2,0,0,4,11,0,2,B7
22:49:55.986,->,540,8,6,0,0,0,0,0,0,0
22:49:56.020,->,450,8,0,0,0,0,0,0,B,0
22:49:56.020,->,550,8,10,0,0,0,0,0,0,D0
22:49:56.053,->,540,8,2,0,0,4,11,0,2,B8
22:49:56.083,->,540,8,6,0,0,0,0,0,0,0
22:49:56.115,->,550,8,10,0,0,0,0,0,0,50
22:49:56.148,->,540,8,2,0,0,4,11,0,2,B8
22:49:56.183,->,550,8,10,0,0,0,0,0,0,70
22:49:56.183,->,540,8,6,0,0,0,0,0,0,0
22:49:56.217,->,550,8,10,0,0,0,0,0,0,90
22:49:56.250,->,540,8,2,0,0,4,11,0,2,B8
22:49:56.285,->,550,8,10,0,0,0,0,0,0,B0
22:49:56.316,->,540,8,6,0,0,0,0,0,0,0
22:49:56.316,->,550,8,10,0,0,0,0,0,0,D0
22:49:56.350,->,540,8,2,0,0,4,11,0,2,B8
22:49:56.383,->,540,8,4,0,0,0,0,0,0,0
22:49:56.417,->,540,8,6,0,0,0,0,0,0,0
22:49:56.417,->,550,8,10,0,0,0,0,0,0,50
22:49:56.450,->,540,8,2,0,0,4,11,0,2,B8
22:49:56.484,->,540,8,4,0,0,0,0,0,0,0
22:49:56.518,->,540,8,6,0,0,0,0,0,0,0
22:49:56.549,->,550,8,10,0,0,0,0,0,0,90
22:49:56.549,->,540,8,2,0,0,4,11,0,2,B8
22:49:56.582,->,540,8,6,0,0,0,0,0,0,0
22:49:56.615,->,550,8,10,0,0,0,0,0,0,D0
22:49:56.648,->,540,8,2,0,0,3,11,0,2,B8
22:49:56.681,->,450,8,0,0,0,0,0,0,B,0
22:49:56.681,->,540,8,6,0,0,0,0,0,0,0
22:49:56.714,->,550,8,10,0,0,0,0,0,0,50
22:49:56.748,->,540,8,2,0,0,3,11,0,2,B9
22:49:56.782,->,450,8,0,0,0,0,0,0,B,0
22:49:56.782,->,540,8,6,0,0,0,0,0,0,0
22:49:56.815,->,550,8,10,0,0,0,0,0,0,90
22:49:56.850,->,540,8,2,0,0,3,11,0,2,B9
22:49:56.882,->,540,8,4,0,0,0,0,0,0,0
22:49:56.915,->,540,8,6,0,0,0,0,0,0,0
22:49:56.915,->,550,8,10,0,0,0,0,0,0,D0
22:49:56.948,->,540,8,2,0,0,3,11,0,2,B9
22:49:56.982,->,540,8,4,0,0,0,0,0,0,0
22:49:57.018,->,540,8,6,0,0,0,0,0,0,0
22:49:57.018,->,550,8,10,0,0,0,0,0,0,50
22:49:57.052,->,540,8,2,0,0,3,11,0,2,B9
22:49:57.086,->,540,8,4,0,0,0,0,0,0,0
22:49:57.118,->,540,8,6,0,0,0,0,0,0,0
22:49:57.118,->,550,8,10,0,0,0,0,0,0,90
22:49:57.150,->,540,8,2,0,0,3,11,0,2,B9
22:49:57.185,->,540,8,6,0,0,0,0,0,0,0
22:49:57.217,->,450,8,0,0,0,0,0,0,B,0
22:49:57.250,->,550,8,10,0,0,0,0,0,0,D0
22:49:57.250,->,540,8,2,0,0,3,11,0,2,BA
22:49:57.284,->,540,8,6,0,0,0,0,0,0,0
22:49:57.316,->,550,8,10,0,0,0,0,0,0,50
22:49:57.351,->,540,8,2,0,0,3,11,0,2,BA
22:49:57.385,->,450,8,0,0,0,0,0,0,B,0
22:49:57.385,->,540,8,6,0,0,0,0,0,0,0
22:49:57.416,->,550,8,10,0,0,0,0,0,0,90
22:49:57.450,->,540,8,2,0,0,3,11,0,2,BA
22:49:57.487,->,541,8,2,0,0,0,0,0,0,A
22:49:57.487,->,540,8,6,0,0,0,0,0,0,0
22:49:57.523,->,550,8,10,0,0,0,0,0,0,D0
22:49:57.548,->,540,8,2,0,0,2,11,0,2,BA
22:49:57.581,->,540,8,4,0,0,0,0,0,0,0
22:49:57.620,->,540,8,6,0,0,0,0,0,0,0
22:49:57.620,->,550,8,10,0,0,0,0,0,0,50
22:49:57.653,->,540,8,2,0,0,2,11,0,2,BB
22:49:57.686,->,540,8,4,0,0,0,0,0,0,0
22:49:57.716,->,540,8,6,0,0,0,0,0,0,0
22:49:57.716,->,550,8,10,0,0,0,0,0,0,90
22:49:57.752,->,540,8,2,0,0,2,11,0,2,BB
22:49:57.786,->,540,8,6,0,0,0,0,0,0,0
22:49:57.818,->,450,8,0,0,0,0,0,0,B,0
22:49:57.851,->,550,8,10,0,0,0,0,0,0,D0
22:49:57.851,->,540,8,2,0,0,2,11,0,2,BB
22:49:57.883,->,540,8,6,0,0,0,0,0,0,0
22:49:57.914,->,550,8,10,0,0,0,0,0,0,50
22:49:57.948,->,540,8,2,0,0,2,11,0,2,BB
22:49:57.981,->,450,8,0,0,0,0,0,0,B,0
22:49:57.981,->,540,8,6,0,0,0,0,0,0,0
22:49:58.017,->,550,8,10,0,0,0,0,0,0,90
22:49:58.066,->,540,8,2,0,0,2,11,0,2,BB
22:49:58.066,->,450,8,0,0,0,0,0,0,B,0
22:49:58.116,->,540,8,6,0,0,0,0,0,0,0
22:49:58.116,->,550,8,10,0,0,0,0,0,0,D0
22:49:58.149,->,540,8,2,0,0,2,11,0,2,BC
22:49:58.182,->,540,8,4,0,0,0,0,0,0,0
22:49:58.214,->,540,8,6,0,0,0,0,0,0,0
22:49:58.214,->,550,8,10,0,0,0,0,0,0,50
22:49:58.247,->,540,8,2,0,0,2,11,0,2,BC
22:49:58.285,->,540,8,4,0,0,0,0,0,0,0
22:49:58.317,->,540,8,6,0,0,0,0,0,0,0
22:49:58.317,->,550,8,10,0,0,0,0,0,0,90
22:49:58.349,->,540,8,2,0,0,2,11,0,2,BC
22:49:58.380,->,540,8,6,0,0,0,0,0,0,0
22:49:58.413,->,450,8,0,0,0,0,0,0,B,0
22:49:58.446,->,550,8,10,0,0,0,0,0,0,D0
22:49:58.446,->,540,8,2,0,0,1,11,0,2,BD
22:49:58.482,->,540,8,6,0,0,0,0,0,0,0
22:49:58.515,->,550,8,10,0,0,0,0,0,0,50
22:49:58.548,->,540,8,2,0,0,1,11,0,2,BD
22:49:58.582,->,450,8,0,0,0,0,0,0,B,0
22:49:58.582,->,540,8,6,0,0,0,0,0,0,0
22:49:58.618,->,550,8,10,0,0,0,0,0,0,90
22:49:58.647,->,540,8,2,0,0,0,11,0,2,BD
22:49:58.680,->,450,8,0,0,0,0,0,0,B,0
22:49:58.714,->,540,8,6,0,0,0,0,0,0,0
22:49:58.714,->,550,8,10,0,0,0,0,0,0,D0
22:49:58.747,->,540,8,2,0,0,0,11,0,2,BD
22:49:58.781,->,540,8,4,0,0,0,0,0,0,0
22:49:58.820,->,540,8,6,0,0,0,0,0,0,0
22:49:58.820,->,550,8,10,0,0,0,0,0,0,50
22:49:58.847,->,540,8,2,0,0,0,11,0,2,BE
22:49:58.882,->,540,8,4,0,0,0,0,0,0,0
22:49:58.914,->,540,8,6,0,0,0,0,0,0,0
22:49:58.947,->,550,8,10,0,0,0,0,0,0,90
22:49:58.947,->,540,8,2,0,0,0,11,0,2,BE
22:49:58.980,->,540,8,6,0,0,0,0,0,0,0
22:49:59.013,->,450,8,0,0,0,0,0,0,B,0
22:49:59.047,->,550,8,10,0,0,0,0,0,0,D0
22:49:59.047,->,540,8,2,0,0,0,11,0,2,BE
22:49:59.080,->,540,8,6,0,0,0,0,0,0,0
22:49:59.113,->,550,8,10,0,0,0,0,0,0,50
22:49:59.146,->,540,8,2,0,0,0,11,0,2,BF
22:49:59.179,->,450,8,0,0,0,0,0,0,B,0
22:49:59.179,->,540,8,6,0,0,0,0,0,0,0
22:49:59.214,->,550,8,10,0,0,0,0,0,0,90
22:49:59.248,->,450,8,0,0,0,0,0,0,B,0
22:49:59.280,->,550,8,10,0,0,0,0,0,0,B0
22:49:59.316,->,540,8,6,0,0,0,0,0,0,0
22:49:59.316,->,550,8,10,0,0,0,0,0,0,D0
22:49:59.349,->,450,8,0,0,0,0,0,0,B,0
22:49:59.382,->,540,8,4,0,0,0,0,0,0,0
22:49:59.415,->,540,8,6,0,0,0,0,0,0,0
22:49:59.415,->,550,8,10,0,0,0,0,0,0,50
22:49:59.449,->,450,8,0,0,0,0,0,0,B,0
22:49:59.481,->,540,8,4,0,0,0,0,0,0,0
22:49:59.514,->,540,8,6,0,0,0,0,0,0,0
22:49:59.514,->,550,8,10,0,0,0,0,0,0,90
22:49:59.547,->,450,8,0,0,0,0,0,0,B,0
22:49:59.582,->,540,8,4,0,0,0,0,0,0,0
22:49:59.613,->,540,8,6,0,0,0,0,0,0,0
22:49:59.613,->,550,8,10,0,0,0,0,0,0,D0
22:49:59.647,->,450,8,0,0,0,0,0,0,B,0
22:49:59.680,->,540,8,4,0,0,0,0,0,0,0
22:49:59.714,->,540,8,6,0,0,0,0,0,0,0
22:49:59.747,->,550,8,10,0,0,0,0,0,0,50
22:49:59.747,->,450,8,0,0,0,0,0,0,B,0
22:49:59.784,->,540,8,4,0,0,0,0,0,0,0
22:49:59.819,->,540,8,6,0,0,0,0,0,0,0
22:49:59.819,->,550,8,10,0,0,0,0,0,0,90
22:49:59.852,->,450,8,0,0,0,0,0,0,B,0
22:49:59.881,->,540,8,6,0,0,0,0,0,0,0
22:49:59.914,->,450,8,0,0,0,0,0,0,B,0
22:49:59.948,->,550,8,10,0,0,0,0,0,0,D0
22:49:59.948,->,450,8,0,0,0,0,0,0,B,0
22:49:59.983,->,540,8,6,0,0,0,0,0,0,0
22:50:00.015,->,450,8,0,0,0,0,0,0,B,0
22:50:00.047,->,550,8,10,0,0,0,0,0,0,50
22:50:00.080,->,450,8,0,0,0,0,0,0,B,0
22:50:00.080,->,540,8,6,0,0,0,0,0,0,0
22:50:00.116,->,550,8,10,0,0,0,0,0,0,90
22:50:00.152,->,450,8,0,0,0,0,0,0,B,0
22:50:00.152,->,550,8,10,0,0,0,0,0,0,B0
22:50:00.180,->,540,8,6,0,0,0,0,0,0,0
22:50:00.214,->,550,8,10,0,0,0,0,0,0,D0
22:50:00.245,->,450,8,0,0,0,0,0,0,B,0
22:50:00.279,->,550,8,10,0,0,0,0,0,0,30
22:50:00.312,->,540,8,6,0,0,0,0,0,0,0
22:50:00.312,->,550,8,10,0,0,0,0,0,0,50
22:50:00.345,->,450,8,0,0,0,0,0,0,B,0
22:50:00.382,->,540,8,4,0,0,0,0,0,0,0
22:50:00.382,->,540,8,6,0,0,0,0,0,0,0
22:50:00.413,->,550,8,10,0,0,0,0,0,0,90
22:50:00.450,->,450,8,0,0,0,0,0,0,B,0
22:50:00.482,->,540,8,4,0,0,0,0,0,0,0
22:50:00.512,->,540,8,6,0,0,0,0,0,0,0
22:50:00.512,->,550,8,10,0,0,0,0,0,0,D0
22:50:00.545,->,450,8,0,0,0,0,0,0,B,0
22:50:00.579,->,540,8,4,0,0,0,0,0,0,0
22:50:00.612,->,540,8,6,0,0,0,0,0,0,0
22:50:00.612,->,550,8,10,0,0,0,0,0,0,50
22:50:00.645,->,450,8,0,0,0,0,0,0,B,0
22:50:00.680,->,540,8,4,0,0,0,0,0,0,0
22:50:00.713,->,540,8,6,0,0,0,0,0,0,0
