22:24:21.95,->,ID,,DLC,,,DATA,,,,,
22:25:24.72,->,540,8,2,7,2D,1,11,0,1,46,
22:25:24.76,->,540,8,6,0,0,0,0,0,0,0,
22:25:24.79,->,550,8,10,0,0,0,0,0,0,50,
22:25:24.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:24.86,->,541,8,2,0,0,0,0,0,0,0,
22:25:24.86,->,540,8,6,0,0,0,0,0,0,0,
22:25:24.89,->,550,8,10,0,0,0,0,0,0,90,
22:25:24.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:24.96,->,541,8,2,0,0,0,0,0,0,0,
22:25:24.96,->,540,8,6,0,0,0,0,0,0,0,
22:25:24.99,->,550,8,10,0,0,0,0,0,0,D0,
22:25:25.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.06,->,541,8,2,0,0,0,0,0,0,0,
22:25:25.09,->,550,8,10,0,0,0,0,0,0,50,
22:25:25.09,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.12,->,550,8,10,0,0,0,0,0,0,70,
22:25:25.16,->,540,8,4,0,1B,0,0,0,D,0,
22:25:25.19,->,550,8,10,0,0,0,0,0,0,90,
22:25:25.19,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.22,->,550,8,10,0,0,0,0,0,0,B0,
22:25:25.26,->,540,8,4,0,1B,0,0,0,C,0,
22:25:25.29,->,550,8,10,0,0,0,0,0,0,D0,
22:25:25.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.32,->,550,8,10,0,0,0,0,0,0,30,
22:25:25.36,->,540,8,6,0,0,0,0,0,0,0,
22:25:25.39,->,550,8,10,0,0,0,0,0,0,50,
22:25:25.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.42,->,540,8,2,7,17,1,11,0,1,47,
22:25:25.46,->,540,8,6,0,0,0,0,0,0,0,
22:25:25.49,->,550,8,10,0,0,0,0,0,0,90,
22:25:25.52,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.56,->,541,8,2,0,0,0,0,0,0,0,
22:25:25.56,->,540,8,6,0,0,0,0,0,0,0,
22:25:25.59,->,550,8,10,0,0,0,0,0,0,D0,
22:25:25.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.66,->,541,8,2,0,0,0,0,0,0,0,
22:25:25.69,->,540,8,6,0,0,0,0,0,0,0,
22:25:25.69,->,550,8,10,0,0,0,0,0,0,50,
22:25:25.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.75,->,541,8,2,0,0,0,0,0,0,0,
22:25:25.79,->,550,8,10,0,0,0,0,0,0,90,
22:25:25.79,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.82,->,550,8,10,0,0,0,0,0,0,B0,
22:25:25.85,->,540,8,4,0,16,0,0,0,D,0,
22:25:25.89,->,550,8,10,0,0,0,0,0,0,D0,
22:25:25.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:25.92,->,550,8,10,0,0,0,0,0,0,30,
22:25:25.95,->,540,8,4,0,16,0,0,0,D,0,
22:25:25.99,->,550,8,10,0,0,0,0,0,0,50,
22:25:26.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.02,->,550,8,10,0,0,0,0,0,0,70,
22:25:26.05,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.09,->,550,8,10,0,0,0,0,0,0,90,
22:25:26.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.15,->,540,8,2,7,46,1,11,0,1,47,
22:25:26.15,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.19,->,550,8,10,0,0,0,0,0,0,D0,
22:25:26.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.25,->,541,8,2,0,0,0,0,0,0,0,
22:25:26.29,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.29,->,550,8,10,0,0,0,0,0,0,50,
22:25:26.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.35,->,541,8,2,0,0,0,0,0,0,0,
22:25:26.39,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.39,->,550,8,10,0,0,0,0,0,0,90,
22:25:26.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.45,->,541,8,2,0,0,0,0,0,0,0,
22:25:26.49,->,550,8,10,0,0,0,0,0,0,D0,
22:25:26.49,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.52,->,550,8,10,0,0,0,0,0,0,30,
22:25:26.55,->,540,8,4,0,17,0,0,0,C,0,
22:25:26.59,->,550,8,10,0,0,0,0,0,0,50,
22:25:26.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.62,->,550,8,10,0,0,0,0,0,0,70,
22:25:26.65,->,540,8,4,0,17,0,0,0,C,0,
22:25:26.69,->,550,8,10,0,0,0,0,0,0,90,
22:25:26.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.75,->,550,8,10,0,0,0,0,0,0,B0,
22:25:26.75,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.79,->,550,8,10,0,0,0,0,0,0,D0,
22:25:26.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.85,->,540,8,2,7,C4,1,11,0,1,48,
22:25:26.85,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.88,->,550,8,10,0,0,0,0,0,0,50,
22:25:26.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:26.95,->,541,8,2,0,0,0,0,0,0,0,
22:25:26.98,->,540,8,6,0,0,0,0,0,0,0,
22:25:26.98,->,550,8,10,0,0,0,0,0,0,90,
22:25:27.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.05,->,541,8,2,0,0,0,0,0,0,0,
22:25:27.08,->,540,8,6,0,0,0,0,0,0,0,
22:25:27.08,->,550,8,10,0,0,0,0,0,0,D0,
22:25:27.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.15,->,541,8,2,0,0,0,0,0,0,0,
22:25:27.18,->,550,8,10,0,0,0,0,0,0,50,
22:25:27.18,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.22,->,550,8,10,0,0,0,0,0,0,70,
22:25:27.25,->,540,8,4,0,17,0,0,0,C,0,
22:25:27.28,->,550,8,10,0,0,0,0,0,0,90,
22:25:27.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.32,->,550,8,10,0,0,0,0,0,0,B0,
22:25:27.35,->,540,8,4,0,17,0,0,0,C,0,
22:25:27.38,->,550,8,10,0,0,0,0,0,0,D0,
22:25:27.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.45,->,550,8,10,0,0,0,0,0,0,30,
22:25:27.45,->,540,8,6,0,0,0,0,0,0,0,
22:25:27.48,->,550,8,10,0,0,0,0,0,0,50,
22:25:27.52,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.55,->,540,8,2,6,E0,1,11,0,1,49,
22:25:27.58,->,540,8,6,0,0,0,0,0,0,0,
22:25:27.58,->,550,8,10,0,0,0,0,0,0,90,
22:25:27.62,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.65,->,541,8,2,0,0,0,0,0,0,0,
22:25:27.68,->,540,8,6,0,0,0,0,0,0,0,
22:25:27.68,->,550,8,10,0,0,0,0,0,0,D0,
22:25:27.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.75,->,541,8,2,0,0,0,0,0,0,0,
22:25:27.78,->,540,8,6,0,0,0,0,0,0,0,
22:25:27.81,->,550,8,10,0,0,0,0,0,0,50,
22:25:27.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.85,->,541,8,2,0,0,0,0,0,0,0,
22:25:27.88,->,550,8,10,0,0,0,0,0,0,90,
22:25:27.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:27.91,->,550,8,10,0,0,0,0,0,0,B0,
22:25:27.95,->,540,8,4,0,15,0,0,0,C,0,
22:25:27.98,->,550,8,10,0,0,0,0,0,0,D0,
22:25:28.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.01,->,550,8,10,0,0,0,0,0,0,30,
22:25:28.05,->,540,8,4,0,15,0,0,0,C,0,
22:25:28.08,->,550,8,10,0,0,0,0,0,0,50,
22:25:28.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.15,->,550,8,10,0,0,0,0,0,0,70,
22:25:28.15,->,540,8,6,0,0,0,0,0,0,0,
22:25:28.18,->,550,8,10,0,0,0,0,0,0,90,
22:25:28.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.25,->,540,8,2,7,5A,1,11,0,1,49,
22:25:28.28,->,540,8,6,0,0,0,0,0,0,0,
22:25:28.28,->,550,8,10,0,0,0,0,0,0,D0,
22:25:28.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.35,->,541,8,2,0,0,0,0,0,0,0,
22:25:28.38,->,540,8,6,0,0,0,0,0,0,0,
22:25:28.38,->,550,8,10,0,0,0,0,0,0,50,
22:25:28.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.45,->,541,8,2,0,0,0,0,0,0,0,
22:25:28.48,->,540,8,6,0,0,0,0,0,0,0,
22:25:28.51,->,550,8,10,0,0,0,0,0,0,90,
22:25:28.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.55,->,541,8,2,0,0,0,0,0,0,0,
22:25:28.58,->,550,8,10,0,0,0,0,0,0,D0,
22:25:28.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.61,->,550,8,10,0,0,0,0,0,0,30,
22:25:28.65,->,540,8,4,0,17,0,0,0,C,0,
22:25:28.68,->,550,8,10,0,0,0,0,0,0,50,
22:25:28.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.74,->,550,8,10,0,0,0,0,0,0,70,
22:25:28.74,->,540,8,4,0,17,0,0,0,C,0,
22:25:28.78,->,550,8,10,0,0,0,0,0,0,90,
22:25:28.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.84,->,550,8,10,0,0,0,0,0,0,B0,
22:25:28.88,->,540,8,6,0,0,0,0,0,0,0,
22:25:28.88,->,550,8,10,0,0,0,0,0,0,D0,
22:25:28.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:28.94,->,540,8,2,6,8D,1,11,0,1,4A,
22:25:28.98,->,540,8,6,0,0,0,0,0,0,0,
22:25:28.98,->,550,8,10,0,0,0,0,0,0,50,
22:25:29.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.04,->,541,8,2,0,0,0,0,0,0,0,
22:25:29.08,->,540,8,6,0,0,0,0,0,0,0,
22:25:29.11,->,550,8,10,0,0,0,0,0,0,90,
22:25:29.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.14,->,541,8,2,0,0,0,0,0,0,0,
22:25:29.18,->,540,8,6,0,0,0,0,0,0,0,
22:25:29.21,->,550,8,10,0,0,0,0,0,0,D0,
22:25:29.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.24,->,541,8,2,0,0,0,0,0,0,0,
22:25:29.28,->,550,8,10,0,0,0,0,0,0,50,
22:25:29.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.31,->,550,8,10,0,0,0,0,0,0,70,
22:25:29.34,->,540,8,4,0,17,0,0,0,C,0,
22:25:29.38,->,550,8,10,0,0,0,0,0,0,90,
22:25:29.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.44,->,550,8,10,0,0,0,0,0,0,B0,
22:25:29.44,->,540,8,4,0,17,0,0,0,C,0,
22:25:29.48,->,550,8,10,0,0,0,0,0,0,D0,
22:25:29.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.54,->,550,8,10,0,0,0,0,0,0,30,
22:25:29.58,->,540,8,6,0,0,0,0,0,0,0,
22:25:29.58,->,550,8,10,0,0,0,0,0,0,50,
22:25:29.61,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.64,->,540,8,2,6,EB,1,11,0,1,4B,
22:25:29.68,->,540,8,6,0,0,0,0,0,0,0,
22:25:29.71,->,550,8,10,0,0,0,0,0,0,90,
22:25:29.71,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.74,->,541,8,2,0,0,0,0,0,0,0,
22:25:29.77,->,540,8,6,0,0,0,0,0,0,0,
22:25:29.81,->,550,8,10,0,0,0,0,0,0,D0,
22:25:29.81,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.84,->,541,8,2,0,0,0,0,0,0,0,
22:25:29.87,->,540,8,6,0,0,0,0,0,0,0,
22:25:29.91,->,550,8,10,0,0,0,0,0,0,50,
22:25:29.91,->,450,8,0,0,0,0,0,0,B,0,
22:25:29.94,->,541,8,2,0,0,0,0,0,0,0,
22:25:29.97,->,550,8,10,0,0,0,0,0,0,90,
22:25:30.01,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.04,->,550,8,10,0,0,0,0,0,0,B0,
22:25:30.04,->,540,8,4,0,15,0,0,0,C,0,
22:25:30.07,->,550,8,10,0,0,0,0,0,0,D0,
22:25:30.11,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.14,->,550,8,10,0,0,0,0,0,0,30,
22:25:30.14,->,540,8,4,0,15,0,0,0,C,0,
22:25:30.17,->,550,8,10,0,0,0,0,0,0,50,
22:25:30.21,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.24,->,550,8,10,0,0,0,0,0,0,70,
22:25:30.27,->,540,8,6,0,0,0,0,0,0,0,
22:25:30.27,->,550,8,10,0,0,0,0,0,0,90,
22:25:30.31,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.34,->,540,8,2,7,3F,1,11,0,1,4C,
22:25:30.37,->,540,8,6,0,0,0,0,0,0,0,
22:25:30.41,->,550,8,10,0,0,0,0,0,0,D0,
22:25:30.41,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.44,->,541,8,2,0,0,0,0,0,0,0,
22:25:30.47,->,540,8,6,0,0,0,0,0,0,0,
22:25:30.51,->,550,8,10,0,0,0,0,0,0,50,
22:25:30.51,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.54,->,541,8,2,0,0,0,0,0,0,0,
22:25:30.57,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.60,->,550,8,10,0,0,0,0,0,0,90,
22:25:30.64,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.64,->,541,8,2,0,0,0,0,0,0,0,
22:25:30.67,->,550,8,10,0,0,0,0,0,0,D0,
22:25:30.70,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.74,->,550,8,10,0,0,0,0,0,0,30,
22:25:30.74,->,540,8,4,0,15,0,0,0,C,0,
22:25:30.77,->,550,8,10,0,0,0,0,0,0,50,
22:25:30.80,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.84,->,550,8,10,0,0,0,0,0,0,70,
22:25:30.87,->,540,8,4,0,15,0,0,0,C,0,
22:25:30.87,->,550,8,10,0,0,0,0,0,0,90,
22:25:30.90,->,450,8,0,0,0,0,0,0,B,0,
22:25:30.94,->,550,8,10,0,0,0,0,0,0,B0,
22:25:30.97,->,540,8,6,0,0,0,0,0,0,0,
22:25:30.97,->,550,8,10,0,0,0,0,0,0,D0,
22:25:31.00,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.04,->,540,8,2,7,10,1,11,0,1,4D,
22:25:31.07,->,540,8,6,0,0,0,0,0,0,0,
22:25:31.10,->,550,8,10,0,0,0,0,0,0,50,
22:25:31.10,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.14,->,541,8,2,0,0,0,0,0,0,0,
22:25:31.17,->,540,8,6,0,0,0,0,0,0,0,
22:25:31.20,->,550,8,10,0,0,0,0,0,0,90,
22:25:31.24,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.24,->,541,8,2,0,0,0,0,0,0,0,
22:25:31.27,->,550,8,10,0,0,0,0,0,0,D0,
22:25:31.30,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.34,->,550,8,10,0,0,0,0,0,0,30,
22:25:31.34,->,541,8,2,0,0,0,0,0,0,0,
22:25:31.37,->,550,8,10,0,0,0,0,0,0,50,
22:25:31.40,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.44,->,550,8,10,0,0,0,0,0,0,70,
22:25:31.47,->,540,8,4,0,15,0,0,0,C,0,
22:25:31.47,->,550,8,10,0,0,0,0,0,0,90,
22:25:31.50,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.54,->,550,8,10,0,0,0,0,0,0,B0,
22:25:31.57,->,540,8,4,0,15,0,0,0,C,0,
22:25:31.60,->,550,8,10,0,0,0,0,0,0,D0,
22:25:31.60,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.63,->,550,8,10,0,0,0,0,0,0,30,
22:25:31.67,->,540,8,6,0,0,0,0,0,0,0,
22:25:31.70,->,550,8,10,0,0,0,0,0,0,50,
22:25:31.70,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.73,->,541,8,2,0,0,0,0,0,0,0,
22:25:31.77,->,540,8,6,0,0,0,0,0,0,0,
22:25:31.80,->,550,8,10,0,0,0,0,0,0,90,
22:25:31.80,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.83,->,541,8,2,0,0,0,0,0,0,0,
22:25:31.87,->,540,8,6,0,0,0,0,0,0,0,
22:25:31.90,->,550,8,10,0,0,0,0,0,0,D0,
22:25:31.93,->,450,8,0,0,0,0,0,0,B,0,
22:25:31.93,->,541,8,2,0,0,0,0,0,0,0,
22:25:31.97,->,540,8,6,0,0,0,0,0,0,0,
22:25:32.00,->,550,8,10,0,0,0,0,0,0,50,
22:25:32.03,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.03,->,541,8,2,0,0,0,0,0,0,0,
22:25:32.07,->,550,8,10,0,0,0,0,0,0,90,
22:25:32.10,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.13,->,550,8,10,0,0,0,0,0,0,B0,
22:25:32.13,->,540,8,4,0,15,0,0,0,C,0,
22:25:32.17,->,550,8,10,0,0,0,0,0,0,D0,
22:25:32.20,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.23,->,550,8,10,0,0,0,0,0,0,30,
22:25:32.27,->,540,8,4,0,15,0,0,0,B,0,
22:25:32.27,->,550,8,10,0,0,0,0,0,0,50,
22:25:32.30,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.33,->,550,8,10,0,0,0,0,0,0,70,
22:25:32.37,->,540,8,6,0,0,0,0,0,0,0,
22:25:32.40,->,550,8,10,0,0,0,0,0,0,90,
22:25:32.40,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.43,->,540,8,2,6,C2,1,11,0,1,4E,
22:25:32.47,->,540,8,6,0,0,0,0,0,0,0,
22:25:32.50,->,550,8,10,0,0,0,0,0,0,D0,
22:25:32.53,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.53,->,541,8,2,0,0,0,0,0,0,0,
22:25:32.57,->,540,8,6,0,0,0,0,0,0,0,
22:25:32.60,->,550,8,10,0,0,0,0,0,0,50,
22:25:32.63,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.63,->,541,8,2,0,0,0,0,0,0,0,
22:25:32.66,->,540,8,6,0,0,0,0,0,0,0,
22:25:32.70,->,550,8,10,0,0,0,0,0,0,90,
22:25:32.73,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.73,->,541,8,2,0,0,0,0,0,0,0,
22:25:32.76,->,550,8,10,0,0,0,0,0,0,D0,
22:25:32.80,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.83,->,550,8,10,0,0,0,0,0,0,30,
22:25:32.86,->,540,8,4,0,15,0,0,0,B,0,
22:25:32.86,->,550,8,10,0,0,0,0,0,0,50,
22:25:32.90,->,450,8,0,0,0,0,0,0,B,0,
22:25:32.93,->,550,8,10,0,0,0,0,0,0,70,
22:25:32.96,->,540,8,4,0,15,0,0,0,B,0,
22:25:33.00,->,550,8,10,0,0,0,0,0,0,90,
22:25:33.00,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.03,->,550,8,10,0,0,0,0,0,0,B0,
22:25:33.06,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.10,->,550,8,10,0,0,0,0,0,0,D0,
22:25:33.10,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.13,->,540,8,2,6,F1,1,11,0,1,4F,
22:25:33.16,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.20,->,550,8,10,0,0,0,0,0,0,50,
22:25:33.23,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.23,->,541,8,2,0,0,0,0,0,0,0,
22:25:33.26,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.30,->,550,8,10,0,0,0,0,0,0,90,
22:25:33.33,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.33,->,541,8,2,0,0,0,0,0,0,0,
22:25:33.36,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.40,->,550,8,10,0,0,0,0,0,0,D0,
22:25:33.43,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.46,->,541,8,2,0,0,0,0,0,0,0,
22:25:33.46,->,550,8,10,0,0,0,0,0,0,50,
22:25:33.50,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.53,->,550,8,10,0,0,0,0,0,0,70,
22:25:33.56,->,540,8,4,0,14,0,0,0,B,0,
22:25:33.56,->,550,8,10,0,0,0,0,0,0,90,
22:25:33.60,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.63,->,550,8,10,0,0,0,0,0,0,B0,
22:25:33.66,->,540,8,4,0,14,0,0,0,C,0,
22:25:33.69,->,550,8,10,0,0,0,0,0,0,D0,
22:25:33.69,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.73,->,550,8,10,0,0,0,0,0,0,30,
22:25:33.76,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.79,->,550,8,10,0,0,0,0,0,0,50,
22:25:33.83,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.83,->,540,8,2,6,D0,1,11,0,1,4F,
22:25:33.86,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.89,->,550,8,10,0,0,0,0,0,0,90,
22:25:33.93,->,450,8,0,0,0,0,0,0,B,0,
22:25:33.93,->,541,8,2,0,0,0,0,0,0,0,
22:25:33.96,->,540,8,6,0,0,0,0,0,0,0,
22:25:33.99,->,550,8,10,0,0,0,0,0,0,D0,
22:25:34.03,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.06,->,541,8,2,0,0,0,0,0,0,0,
22:25:34.06,->,540,8,6,0,0,0,0,0,0,0,
22:25:34.09,->,550,8,10,0,0,0,0,0,0,50,
22:25:34.13,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.16,->,541,8,2,0,0,0,0,0,0,0,
22:25:34.16,->,550,8,10,0,0,0,0,0,0,90,
22:25:34.19,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.23,->,550,8,10,0,0,0,0,0,0,B0,
22:25:34.26,->,540,8,4,0,14,0,0,0,B,0,
22:25:34.26,->,550,8,10,0,0,0,0,0,0,D0,
22:25:34.29,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.33,->,550,8,10,0,0,0,0,0,0,30,
22:25:34.36,->,540,8,4,0,14,0,0,0,B,0,
22:25:34.39,->,550,8,10,0,0,0,0,0,0,50,
22:25:34.43,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.43,->,550,8,10,0,0,0,0,0,0,70,
22:25:34.46,->,540,8,6,0,0,0,0,0,0,0,
22:25:34.49,->,550,8,10,0,0,0,0,0,0,90,
22:25:34.53,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.53,->,540,8,2,8,E5,1,11,0,1,50,
22:25:34.56,->,540,8,6,0,0,0,0,0,0,0,
22:25:34.59,->,550,8,10,0,0,0,0,0,0,D0,
22:25:34.63,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.66,->,541,8,2,0,0,0,0,0,0,0,
22:25:34.66,->,540,8,6,0,0,0,0,0,0,0,
22:25:34.69,->,550,8,10,0,0,0,0,0,0,50,
22:25:34.72,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.76,->,541,8,2,0,0,0,0,0,0,0,
22:25:34.76,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.79,->,550,8,10,0,0,0,0,0,0,90,
22:25:34.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.86,->,541,8,2,0,0,0,0,0,0,0,
22:25:34.86,->,550,8,10,0,0,0,0,0,0,D0,
22:25:34.89,->,450,8,0,0,0,0,0,0,B,0,
22:25:34.92,->,550,8,10,0,0,0,0,0,0,30,
22:25:34.96,->,540,8,4,0,17,0,0,0,B,0,
22:25:34.99,->,550,8,10,0,0,0,0,0,0,50,
22:25:34.99,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.02,->,550,8,10,0,0,0,0,0,0,70,
22:25:35.06,->,540,8,4,0,17,0,0,0,B,0,
22:25:35.09,->,550,8,10,0,0,0,0,0,0,90,
22:25:35.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.12,->,550,8,10,0,0,0,0,0,0,B0,
22:25:35.16,->,540,8,6,0,0,0,0,0,0,0,
22:25:35.19,->,550,8,10,0,0,0,0,0,0,D0,
22:25:35.22,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.22,->,540,8,2,7,25,1,11,0,1,51,
22:25:35.26,->,540,8,6,0,0,0,0,0,0,0,
22:25:35.29,->,550,8,10,0,0,0,0,0,0,50,
22:25:35.32,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.36,->,541,8,2,0,0,0,0,0,0,0,
22:25:35.36,->,540,8,6,0,0,0,0,0,0,0,
22:25:35.39,->,550,8,10,0,0,0,0,0,0,90,
22:25:35.42,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.46,->,541,8,2,0,0,0,0,0,0,0,
22:25:35.46,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.49,->,550,8,10,0,0,0,0,0,0,D0,
22:25:35.52,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.56,->,541,8,2,0,0,0,0,0,0,0,
22:25:35.59,->,550,8,10,0,0,0,0,0,0,50,
22:25:35.59,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.62,->,550,8,10,0,0,0,0,0,0,70,
22:25:35.65,->,540,8,4,0,15,0,0,0,B,0,
22:25:35.69,->,550,8,10,0,0,0,0,0,0,90,
22:25:35.69,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.72,->,550,8,10,0,0,0,0,0,0,B0,
22:25:35.75,->,540,8,4,0,15,0,0,0,B,0,
22:25:35.79,->,550,8,10,0,0,0,0,0,0,D0,
22:25:35.82,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.82,->,550,8,10,0,0,0,0,0,0,30,
22:25:35.85,->,540,8,6,0,0,0,0,0,0,0,
22:25:35.89,->,550,8,10,0,0,0,0,0,0,50,
22:25:35.92,->,450,8,0,0,0,0,0,0,B,0,
22:25:35.92,->,540,8,2,7,C7,1,11,0,1,52,
22:25:35.95,->,540,8,6,0,0,0,0,0,0,0,
22:25:35.99,->,550,8,10,0,0,0,0,0,0,90,
22:25:36.02,->,450,8,0,0,0,0,0,0,B,0,
22:25:36.05,->,541,8,2,0,0,0,0,0,0,0,
22:25:36.05,->,540,8,6,0,0,0,0,0,0,0,
22:25:36.09,->,550,8,10,0,0,0,0,0,0,D0,
22:25:36.12,->,450,8,0,0,0,0,0,0,B,0,
22:25:36.15,->,541,8,2,0,0,0,0,0,0,0,
22:25:36.15,->,550,8,10,0,0,0,0,0,0,50,
22:25:36.19,->,450,8,0,0,0,0,0,0,B,0,
22:25:36.22,->,550,8,10,0,0,0,0,0,0,70,
22:25:36.25,->,541,8,2,0,0,0,0,0,0,0,
22:25:36.29,->,550,8,10,0,0,0,0,0,0,90,
22:25:36.29,->,450,8,0,0,0,0,0,0,B,0,
22:25:36.32,->,550,8,10,0,0,0,0,0,0,B0,
